# Sample generated by Stan (Automatic Differentiation Variational Inference)
# stan_version_major=2
# stan_version_minor=14
# stan_version_patch=0
lp__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,beta.31,beta.32,beta.33,beta.34,beta.35,beta.36,beta.37,beta.38,beta.39,beta.40,beta.41,beta.42,beta.43,beta.44,beta.45,beta.46,beta.47,beta.48,beta.49,beta.50,beta.51,beta.52,beta.53,beta.54,beta.55,beta.56,beta.57,beta.58,beta.59,beta.60,beta.61,beta.62,beta.63,beta.64,beta.65,beta.66,beta.67,beta.68,beta.69,beta.70,beta.71,beta.72,beta.73,beta.74,beta.75,beta.76,beta.77,beta.78,beta.79,beta.80,beta.81,beta.82,beta.83,beta.84,beta.85,beta.86,beta.87,beta.88,beta.89,beta.90,beta.91,beta.92,beta.93,beta.94,beta.95,beta.96,beta.97,beta.98,beta.99,beta.100,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,lambda.11,lambda.12,lambda.13,lambda.14,lambda.15,lambda.16,lambda.17,lambda.18,lambda.19,lambda.20,lambda.21,lambda.22,lambda.23,lambda.24,lambda.25,lambda.26,lambda.27,lambda.28,lambda.29,lambda.30,lambda.31,lambda.32,lambda.33,lambda.34,lambda.35,lambda.36,lambda.37,lambda.38,lambda.39,lambda.40,lambda.41,lambda.42,lambda.43,lambda.44,lambda.45,lambda.46,lambda.47,lambda.48,lambda.49,lambda.50,lambda.51,lambda.52,lambda.53,lambda.54,lambda.55,lambda.56,lambda.57,lambda.58,lambda.59,lambda.60,lambda.61,lambda.62,lambda.63,lambda.64,lambda.65,lambda.66,lambda.67,lambda.68,lambda.69,lambda.70,lambda.71,lambda.72,lambda.73,lambda.74,lambda.75,lambda.76,lambda.77,lambda.78,lambda.79,lambda.80,lambda.81,lambda.82,lambda.83,lambda.84,lambda.85,lambda.86,lambda.87,lambda.88,lambda.89,lambda.90,lambda.91,lambda.92,lambda.93,lambda.94,lambda.95,lambda.96,lambda.97,lambda.98,lambda.99,lambda.100,tau,sigma
0,-0.835038,0.197741,0.0897641,0.343747,-0.0421929,-1.23929,0.452305,0.183733,0.0639499,-0.0976055,-0.0399963,1.19389,0.605547,0.122876,-0.625432,-0.810378,0.116247,-0.0271135,-0.114008,0.0253312,-0.0184431,0.0552425,0.0991782,-0.141725,-0.00292975,1.92276,-0.185498,0.103473,-0.524215,-1.60781,-1.53857,0.291734,0.109949,0.269589,-0.107143,-0.64481,-0.00833092,-1.12535,0.327834,0.124784,-0.112164,0.98758,-0.976827,-0.359791,0.943233,-0.338823,0.873201,-0.499688,-0.45119,0.157828,0.377703,-0.02381,-0.00846522,0.306068,-0.700634,0.184956,0.704312,-0.221212,0.0905706,0.145764,-0.280857,-0.0618315,0.918638,-0.0884374,-0.229923,-0.0554975,0.482196,0.069149,0.0116115,-0.100708,-0.0497946,-0.133046,-0.144684,-0.099854,-0.216777,1.26989,-0.379678,0.246424,0.903063,-0.22676,-0.154252,-0.343811,-0.20555,-0.150086,-0.17133,0.0307246,0.167602,-0.000155531,-0.263803,-0.588962,0.113177,-0.437629,-0.140654,0.143636,1.70902,0.373717,-0.0633551,0.273677,1.61932,0.570031,0.353765,1.13585,1.45633,0.234516,0.216666,1.49753,1.10699,0.363868,0.182123,0.284885,0.752095,1.0225,2.04834,0.31161,2.33633,1.41001,0.0775377,0.265407,0.614267,0.27825,0.375199,0.518265,0.220991,0.156885,0.871895,1.56433,0.419941,0.611893,0.082841,0.489786,1.85548,0.451323,0.290399,0.975712,0.915598,0.316515,0.386441,1.5214,0.189832,0.870675,0.383631,2.1243,1.15926,0.432768,0.484615,0.501056,0.91514,5.06305,0.304274,2.5847,0.396533,0.0778711,0.111551,0.87682,0.178191,0.240935,2.96327,0.19327,2.52248,0.472121,0.190537,0.0650682,2.11064,2.34726,0.220021,0.687463,0.477813,0.836958,1.54448,0.145272,0.183975,1.3407,0.247751,0.256324,0.519508,2.88637,0.117598,0.0888639,0.660163,0.323341,1.59954,0.313967,0.496236,0.88395,0.912334,0.350566,0.93895,0.607155,1.17336,0.589666,0.299188,0.389231,0.189204,0.192646,1.2383,0.32775,0.664044,0.614641,0.686646,0.934682,0.521198,1.24253,0.00012663
0,-0.577727,0.149244,-0.0754003,0.14193,-0.0750792,-0.593375,1.00405,0.297735,-0.00495466,-0.0166754,0.161374,1.33567,0.505958,0.186584,-0.68474,-0.713097,-0.466119,-0.201539,0.253025,0.356839,0.277322,-0.235797,-0.200693,0.3167,0.0470045,2.47994,-0.0415308,0.193809,0.0226662,-1.52908,-1.70159,0.131698,0.322492,0.11114,0.0956472,-0.230759,-0.265254,-0.860251,-0.306426,0.0982509,0.127104,0.472973,-0.855089,-0.220156,0.212473,0.156909,0.964657,-0.440247,-0.694028,-0.234945,0.417928,-0.401089,-0.00889612,0.518566,-0.653652,0.404315,0.490587,0.0915049,0.255304,0.349775,-0.222434,0.0033621,1.12837,-0.135079,0.0555319,0.0684143,0.36264,-0.0658976,-0.0796299,-0.0564527,0.0158368,-0.0888786,0.113185,-0.266921,0.0201809,2.50629,-0.332091,-0.310636,0.673851,-0.245847,-0.00162865,0.167092,-0.0147321,-0.140574,0.490932,0.475849,-0.0208564,0.0243788,-0.189726,-0.694302,-0.104283,-0.573332,-0.426284,0.635049,1.39382,0.195807,0.102606,-0.12605,1.64871,0.536967,0.279219,0.327785,0.17181,0.433,0.0817897,0.730264,0.731787,0.331317,0.389758,0.648652,0.156017,1.55464,0.419017,0.749139,0.323283,2.16604,0.423877,0.137747,0.248485,0.118036,2.02009,0.282865,0.811706,0.140528,0.644557,1.1755,0.0451121,0.107932,0.312682,1.46314,1.38236,0.394623,0.617591,0.477526,1.13199,1.12581,0.635542,2.03001,0.0741379,0.444261,0.0908534,0.4294,0.58289,0.959226,0.284907,2.38282,1.79167,2.70816,2.87126,0.117109,1.02943,0.0827366,0.80632,0.828449,0.99965,1.16273,0.993287,0.585417,0.20962,2.26724,0.41493,0.0495288,1.45435,1.15511,0.437982,0.112398,1.96557,0.460796,0.185474,1.01687,0.119439,0.391343,1.39408,0.105209,0.369501,2.75164,1.01488,0.13575,0.955966,0.456989,0.705151,0.432827,0.160889,0.759932,0.0973372,1.1816,1.67295,0.677706,0.134685,0.739998,0.449275,0.198302,0.798962,0.649489,0.603262,0.133753,0.0664207,0.858265,1.40892,0.689291,1.06657,1.25283,0.182916
0,-0.430591,0.320445,0.20264,0.38865,-0.0551591,-0.560808,0.980965,-0.0887667,-0.0275185,0.0657177,-0.281337,1.51708,0.469002,0.168484,-0.783267,-0.645733,-0.0372991,-0.0568466,-0.228643,0.109893,-0.0767346,-0.109456,0.0359034,0.120483,-0.355187,2.02622,-0.329999,0.0350493,-0.119277,-1.00156,-1.32354,0.383955,0.481369,0.160801,-0.301642,-0.313021,-0.121775,-0.983618,-0.0359733,0.181828,0.0563433,0.352071,-0.918133,0.0410138,0.211593,-0.512112,0.650501,-0.817099,-0.497165,0.336666,0.788852,0.152548,0.180367,0.471939,-0.484767,0.340514,0.643094,0.298557,0.197395,-0.0889147,-0.193895,-0.0504157,1.33146,-0.26322,0.211202,0.208852,0.776174,0.241677,-0.0857387,-0.0556078,-0.413643,0.129101,-0.142844,-0.0711964,-0.350758,1.49312,-0.337186,0.0381457,0.676761,0.0541357,-0.350093,-0.0746159,0.0859486,-0.169851,-0.330611,0.403866,0.0895117,0.283396,0.122982,-0.522273,-0.154463,0.00683393,-0.68019,-0.117866,1.64279,0.165296,0.0192638,0.534298,1.04761,0.535474,0.169058,0.0930515,0.658756,0.318213,0.65454,1.57423,0.938801,0.957345,0.0600517,0.678281,1.02006,2.25739,0.548651,1.13065,0.445802,0.518607,0.468317,0.290667,1.21413,1.07532,0.256425,2.61266,0.235272,0.0841679,3.38805,1.98265,1.08103,0.114422,2.11304,1.03862,1.62894,0.519125,0.232631,0.132925,0.535474,0.104768,0.954934,0.585325,1.11879,0.176027,0.514251,0.38445,0.63498,0.208068,1.64475,0.562393,0.947799,0.0899737,0.425191,0.223763,1.32613,0.0285021,0.158278,0.987164,0.689512,0.576155,0.48425,0.580202,0.0964084,0.28383,0.211777,2.44786,1.27804,0.426373,1.11685,1.00687,0.739199,0.534451,0.47986,0.194541,0.162034,0.184398,0.585965,0.362311,0.347855,1.23054,0.953791,0.241363,2.968,0.2986,1.16566,0.629299,0.253158,0.229671,0.301275,0.800061,0.913182,0.244517,0.286651,0.277343,1.58744,0.360136,0.651376,0.108224,4.79687,0.456667,5.49693,0.153026,1.34093,0.35989,0.0983383,1.29061,0.00155243
0,-0.617859,0.20266,-0.265638,0.307852,-0.0106995,-0.93952,0.399005,-0.360183,-0.125144,0.0185448,-0.0298043,1.54768,0.395227,0.14994,-1.00893,-0.70813,-0.0393758,0.101053,-0.0416914,0.256258,-0.089693,-0.439342,-0.329101,-0.0147422,-0.104325,2.67929,-0.0999488,-0.0318889,0.186167,-1.69392,-1.41619,0.402988,-0.401886,0.47015,-0.0664697,-0.787427,-0.160226,-0.538573,-0.085432,0.229759,-0.123513,0.679387,-1.22958,-0.14867,0.222068,-0.290432,0.721101,-0.948598,-0.263731,0.230756,0.829414,0.10833,-0.00639395,0.105556,-0.807712,0.386193,0.452356,0.274291,-0.0556096,0.0134346,-0.297675,-0.183896,1.15169,-0.183999,-0.205391,0.238306,0.368545,0.0433602,-0.290612,-0.205648,0.126672,-0.124833,-0.102025,0.0282755,-0.272865,0.397476,-0.254696,0.29853,0.475217,-0.402411,-0.164075,0.164619,0.0867079,0.0120291,-0.283466,0.189814,-0.179582,-0.221463,-0.245005,-0.505044,-0.0824596,-0.3894,-0.64231,0.226125,1.74415,0.0916058,-0.213808,0.398829,1.2927,0.860771,-0.0481514,1.2609,1.65466,0.328436,0.302986,2.82947,1.73934,0.609262,0.240821,0.130457,0.924001,0.611881,0.777224,0.277509,0.770345,1.17274,0.285934,0.155436,0.219154,0.276951,0.399031,0.182796,0.32493,0.829845,0.630393,1.74049,0.559738,0.249765,1.15286,0.213005,1.58355,0.136055,0.474109,0.334501,0.142505,1.19744,0.0285846,0.927691,0.26281,0.338466,0.231068,1.26454,0.286529,0.562772,0.548821,1.25808,0.625542,0.181854,0.277216,1.54894,0.497224,0.423569,0.244397,0.176994,1.96959,0.666017,1.16775,0.266067,0.379422,1.16033,0.66044,0.351524,1.70684,0.736416,0.696521,0.181918,0.816662,0.3484,0.278644,0.082905,0.104742,0.154747,0.632857,0.224153,0.148896,2.42214,0.535898,0.52869,2.78201,0.0670511,0.442745,0.819736,0.235087,0.238719,0.244915,0.279549,0.072982,0.135641,0.133931,0.709708,0.255231,0.96807,0.37554,0.6115,0.698547,0.17772,0.210602,0.498987,1.24913,2.90735,3.2228,1.36015,0.0922398
0,-0.569839,0.0973616,0.20107,0.204329,-0.0434772,-0.862064,0.715408,0.507575,0.121423,-0.135557,-0.0701854,1.56625,0.438185,0.365192,-0.735272,-0.509468,0.455203,0.27956,0.119923,0.192206,-0.152088,-0.00812093,-0.024202,-0.107145,-0.168628,2.36806,-0.355049,0.302576,-0.0282671,-1.34715,-1.3499,0.161552,-0.10407,-0.326371,0.155066,-0.480921,-0.0306064,-1.03283,-0.114701,0.146509,0.0288691,0.226527,-1.2775,0.105158,0.0170765,0.157284,0.759943,-0.695447,-0.365035,-0.0441768,0.856871,-0.0757515,0.0524251,0.680216,-0.583467,0.532513,0.850718,0.354248,0.362497,0.0544917,-0.238479,-0.0159769,1.26596,-0.175107,-0.130958,0.0201898,0.35665,-0.269918,0.311219,0.0324253,0.15116,-0.27821,-0.407224,-0.0179243,-0.360091,1.4991,-0.359251,0.0567919,0.609876,-0.241195,-0.447128,0.165399,-0.136321,0.448618,0.076253,0.371007,0.504003,-0.181797,-0.0322381,-0.659619,-0.196353,-0.405215,-0.0953947,-0.139677,1.50213,0.148372,0.204812,0.174195,1.25482,0.719185,0.121966,0.14474,0.127966,0.654692,0.448511,0.686662,0.55932,1.45615,0.0449619,0.118322,0.115161,0.635471,0.867606,0.699961,0.654625,0.63657,0.217645,0.965885,0.180172,0.372652,0.267483,2.12208,1.5636,0.126794,1.18844,2.5262,0.456231,0.0930224,0.0556193,0.955208,0.985171,4.22228,1.1146,2.77738,0.243142,0.299858,0.135081,1.21879,0.25655,0.520167,0.947065,0.15963,2.82373,1.65084,1.04484,5.71228,1.19341,1.62271,1.22431,0.893474,0.38911,0.263553,0.232877,0.220911,0.694674,0.385139,0.755819,0.147632,0.852526,0.469533,1.13888,0.30579,1.95419,0.0934825,0.218671,0.413282,0.791388,0.259686,2.38755,0.279647,0.197343,1.10857,0.630773,0.135285,0.223308,0.708552,1.41681,0.0739859,0.362075,0.211482,0.273319,0.393813,0.123803,0.880813,1.82895,1.48385,0.626222,0.283775,0.889479,0.600158,1.34771,2.75045,0.502849,2.77961,0.97249,0.357986,1.92642,0.151868,1.64438,0.611561,0.662484,1.22678,6.36192
0,-0.731281,0.293943,0.178495,0.319766,0.0728281,-0.719719,0.454807,0.253501,-0.274391,0.0154129,0.0249266,1.24258,0.470547,-0.133767,-0.828331,-1.05286,0.236781,-0.101315,-0.218509,-0.177265,-0.338712,0.010852,0.00738586,0.0636953,-0.312009,2.26421,-0.254113,-0.0879666,-0.0524865,-1.79111,-1.57629,-0.0270096,0.464025,-0.000737902,0.44698,-0.318798,-0.39901,-1.17322,-0.503352,0.0722075,0.202618,0.251289,-1.1277,0.0985169,0.0381958,-0.366429,0.394538,-0.503981,-0.419187,0.409777,0.468848,0.269066,0.0549332,0.250663,-0.809802,0.0903751,0.844456,0.0313099,0.13362,0.258957,-0.260928,-0.108389,1.18852,0.345761,0.0374559,0.28458,0.706718,0.125919,0.239641,-0.125071,-0.164729,-0.18343,-0.0767483,0.201973,0.304375,1.12529,-0.309781,0.117086,0.427484,-0.126076,-0.405447,0.0730841,-0.0637228,-0.415483,0.315155,0.196451,0.0646572,0.294546,-0.223782,-0.563885,0.0416159,0.0425815,-0.735893,-0.143263,1.39857,-0.0620937,-0.153383,0.109074,1.54317,0.335498,0.125617,0.188366,0.469634,2.08854,0.500417,1.48808,0.366215,1.18119,0.335331,0.442646,0.57373,2.9399,0.497269,0.276583,0.706164,1.07521,1.05886,0.226829,0.271542,0.529517,0.243376,0.292035,0.191214,0.11221,0.527863,1.76828,0.265311,0.380236,2.91463,1.41242,1.82211,0.865295,2.82608,1.76532,0.380335,1.32707,0.235051,0.604956,0.070629,0.309118,0.348848,1.08786,0.883725,1.46457,0.617465,0.500838,1.34481,1.0996,1.10279,0.738568,0.845235,1.60777,0.523072,0.631072,0.304836,1.94807,1.19462,0.387897,0.7409,0.447384,0.0699736,1.95033,1.01345,0.238758,0.352965,2.38286,1.35046,0.437328,0.259416,0.850009,0.0776111,0.170255,0.495119,4.89535,1.31114,2.85407,0.388545,0.0547599,0.302446,0.371701,0.76633,0.317923,0.499787,0.633631,0.548331,1.14707,1.18714,0.194439,1.0383,0.952996,1.98262,1.06766,0.324773,0.304557,1.35989,0.475999,0.233272,0.376246,1.48012,0.701084,1.15074,1.3204,2.83135e+11
0,-0.778981,0.238123,-0.0736024,0.179881,-0.165594,-0.546213,0.637197,-0.0271992,-0.0946936,-0.325398,0.0366384,1.10188,0.469697,-0.130655,-0.544374,-0.998439,-0.179423,0.0530726,0.140243,0.254028,-0.297859,0.11626,-0.0322936,0.0129072,-0.0500755,2.47063,-0.0803184,-0.0461152,0.0291444,-1.71398,-1.60164,0.050889,0.0808656,-0.367042,0.141281,-0.267255,-0.474512,-1.01056,-0.0633382,0.339124,-0.131112,0.258415,-1.11967,0.194455,0.184754,-0.391195,0.674946,-0.893044,-0.478975,0.073949,0.684886,-0.28438,0.194401,0.297411,-0.742797,0.58479,0.564462,-0.248949,-0.0130353,-0.294604,-0.166179,0.0993304,1.142,0.0321281,-0.365645,0.0959251,0.531598,0.270661,-0.089928,-0.129513,-0.018321,0.324657,-0.146013,0.0114764,-0.247691,0.916105,-0.429833,-0.105664,0.528869,-0.21264,-0.38518,-0.183678,0.171067,-0.139288,-0.0987025,0.109985,0.336439,0.194212,-0.0677768,-0.457214,-0.0183223,-0.0202837,-0.527096,0.321271,1.18313,-0.142959,-0.0922515,-0.266801,1.57715,0.680127,0.0281992,2.12046,0.108471,1.00122,0.189656,1.5175,0.578955,0.421994,0.694644,3.40927,0.0810991,0.489588,1.288,0.0868617,0.289547,0.401281,0.153374,0.358647,0.227729,0.247285,2.41294,2.14938,0.110965,0.596896,0.309271,1.39427,1.10257,0.0281518,0.731904,1.82174,0.5719,0.382839,1.33378,0.0760178,0.519124,0.390652,1.10775,2.5714,0.746799,0.553894,0.742073,0.191926,0.591573,0.605403,0.856449,0.0993991,0.414175,1.41124,3.81513,0.276963,0.412172,0.197919,0.232357,0.966541,0.738268,0.215143,0.272316,0.390614,0.496199,0.513737,0.125029,1.06348,4.52469,0.796775,0.894982,0.206145,0.301009,0.641122,0.254639,0.0353244,0.425235,0.0645291,0.690341,0.989005,0.361338,0.628607,0.793741,0.0902731,1.06024,2.95198,0.303562,0.590621,1.97599,0.113739,0.93384,1.43667,1.99023,0.145699,0.140294,0.814797,0.414793,0.398729,0.314785,1.20413,4.18076,1.98932,0.269276,0.238903,1.12405,0.239724,0.572301,1.37274,2.30222e+12
0,-0.756991,0.169093,0.12042,0.286846,-0.194768,-0.648537,0.625455,-0.251796,-0.335793,0.0420098,-0.0661371,1.22011,0.486943,0.188959,-0.624075,-0.579748,0.0541039,-0.363618,0.0390127,0.119128,-0.0842697,0.135181,0.107527,0.0661027,-0.117387,2.29304,-0.246492,0.291705,-0.29661,-1.56071,-1.20842,0.258334,0.00331664,-0.0387171,0.274328,-0.288131,0.0613859,-0.873531,-0.19333,0.02519,-0.066341,0.680325,-1.00403,0.66359,0.425914,-0.339848,0.778276,-0.474211,-0.373138,-0.0286552,0.234521,-0.356403,-0.0654681,0.11882,-0.869713,0.539921,0.577385,0.30218,0.0956689,0.106182,-0.253866,-0.0679305,1.14291,-0.148963,0.00803326,0.173824,0.364778,-0.153048,0.0850944,-0.0178004,-0.387836,-0.123476,-0.0638055,0.156163,0.202646,0.880989,-0.337338,0.0583616,0.744572,-0.164465,-0.478347,-0.0915161,-0.282488,-0.599633,0.283343,0.265697,-0.0355342,0.199089,0.212049,-0.448562,-0.033764,-0.37282,-0.571676,0.00582775,1.54285,0.0163392,-0.164205,0.0571709,1.38931,0.31187,0.260862,0.109945,0.191998,0.514722,0.662513,0.835053,0.40507,0.257566,0.672453,0.228613,0.164962,2.48018,1.76182,0.504275,1.46158,0.641814,0.184998,0.969827,0.711345,0.313243,0.345219,0.994925,0.312352,0.831161,0.790136,2.30739,0.373853,0.236472,0.117945,1.0353,0.650497,0.282018,0.992278,0.131722,0.277629,0.202594,0.0874156,0.728458,0.542085,0.112094,0.187206,1.27401,0.747093,0.286252,0.325393,1.85749,0.391752,1.32105,0.634751,0.564699,2.96546,0.130984,0.0390996,0.641782,0.721336,0.271119,0.659142,1.31379,0.332647,0.497284,1.06818,0.448609,0.598919,0.127119,1.35497,0.260943,2.21848,0.445134,0.705149,0.105938,0.486984,0.547481,0.721324,0.996854,0.220214,4.54968,4.3613,1.17521,0.758558,0.509647,0.222226,1.03164,1.97807,0.100229,0.173167,0.691076,0.0940255,0.819813,0.415295,0.078193,0.282804,0.623637,1.04119,2.05432,3.39735,0.759909,0.54332,3.06075,0.731091,1.46759,0.149209,1.28416,4.59307e+06
0,-0.290946,0.197973,-0.265115,0.0218133,-0.0269157,-0.31267,0.995101,-0.266687,-0.0733592,0.0482799,0.0653012,1.61414,0.524834,0.104288,-0.737211,-0.934085,-0.0206985,-0.141946,-0.161914,0.13463,0.112248,0.450369,0.157371,-0.0298976,-0.09004,2.52714,-0.354633,-0.0277996,-0.278571,-0.97591,-1.27275,0.260197,0.300328,-0.0131454,0.170825,-0.435579,-0.170258,-0.614264,0.00433311,0.337157,-0.0109363,0.992797,-0.986752,0.262859,0.0221414,-0.662029,0.931018,-0.528322,-0.701296,-0.12807,0.876469,0.134158,0.124414,-0.0797495,-0.65421,0.413807,0.780534,0.285431,0.325802,0.320876,-0.419093,-0.289543,1.17788,-0.126932,0.12876,0.186838,0.362373,0.146043,-0.0516876,-0.293409,0.353943,-0.0929625,-0.199122,-0.182907,0.0821103,0.846676,-0.444506,0.0392282,0.331732,-0.0447343,-0.055727,-0.27701,-0.159595,-0.0750931,-0.0782269,0.262656,0.210716,0.122288,-0.146164,-0.628339,-0.0663128,-0.235851,-0.681412,0.182386,2.2884,-0.0660835,-0.0658056,-0.1825,1.64146,0.465223,0.157114,1.04348,0.826087,1.02259,1.48853,1.65066,0.627659,0.430533,0.435811,0.173491,0.119775,0.982244,1.50673,1.6753,0.358989,0.93926,0.191177,0.247357,1.73107,0.581415,0.33187,0.928699,0.146542,0.476717,0.792963,2.08282,0.0630852,0.765002,0.0196046,0.932219,2.11512,0.250718,0.115262,1.26765,0.246328,1.27837,0.355744,0.695285,0.180099,0.469572,0.311004,0.312816,1.35091,0.64715,0.462345,0.574535,0.608705,2.34882,0.912832,1.36637,0.437644,2.25485,1.15932,0.599653,1.30273,0.535071,0.867887,0.273889,0.689798,0.198758,0.126344,0.887009,1.69181,0.589197,1.31824,0.194221,0.248411,1.0826,0.377832,0.0743223,0.106781,0.652546,0.29783,0.125955,0.776961,0.73268,0.230341,1.67679,1.25033,0.668585,0.434512,0.713416,0.174792,0.51249,1.02343,0.210944,0.518064,0.343411,2.35263,0.785875,0.37901,1.23362,0.64015,0.317425,0.706854,0.984746,2.01532,0.659619,0.299681,0.156863,0.282822,1.29849,5.56647e+08
0,-0.697052,0.0360586,-0.0702186,0.253846,-0.221034,-0.357775,1.34376,0.541172,0.0869611,0.182695,0.0518706,1.04904,0.483057,-0.0023642,-0.852464,-0.893158,-0.100503,-0.090189,0.0228009,0.512446,-0.037037,0.0602107,0.393795,-0.0666192,-0.0784787,2.34339,0.240896,0.333771,0.00309678,-1.36286,-1.20192,0.459834,-0.295388,0.162067,0.0337865,-0.515197,-0.33589,-0.748909,-0.213903,0.357635,-0.316684,0.771482,-0.975943,-0.416064,-0.113953,-0.471198,0.957657,-0.636679,-0.499084,-0.0293977,0.0683919,-0.54584,-0.049163,0.261045,-0.516486,0.450788,0.877115,0.271559,0.011436,0.136979,-0.325353,-0.153347,1.13177,0.169643,-0.148989,0.355754,0.496768,0.148143,-0.00571945,-0.162297,-0.257442,-0.229232,-0.0465384,-0.245452,-0.0682829,1.91601,0.0123423,0.172796,0.455311,-0.221881,-0.397641,-0.030883,0.253656,-0.223724,-0.308828,0.194424,0.102071,0.0167629,-0.14199,-0.710506,0.0454637,-0.158268,-0.568707,0.120997,1.59036,-0.0896122,0.0137647,-0.00184703,1.37661,0.743105,0.00714828,0.842872,2.53308,0.0781449,0.0607212,1.28339,0.829642,2.1851,0.286027,0.533573,0.223137,1.57429,1.1325,0.793616,1.31495,3.44839,0.137207,1.62496,0.275199,1.3296,0.192392,1.2901,1.01284,0.142853,0.100987,1.85682,0.244184,0.611473,0.708592,0.922633,1.58826,0.133287,0.175023,1.33925,0.523169,0.697222,0.409622,0.637788,0.157497,0.382227,0.22494,1.57935,0.896128,0.523004,1.27423,1.59407,0.378228,0.677358,0.397845,0.666882,0.360935,0.762244,2.29955,0.933814,1.39225,0.219251,0.866706,0.153734,1.96696,0.458124,0.432644,0.406735,2.73808,0.577126,0.550048,0.348679,1.21904,0.254973,0.0894499,0.203159,1.53983,0.351104,1.30755,0.584488,0.550749,2.56304,0.423778,0.253399,0.682061,1.00116,0.359864,0.901865,0.198586,0.787572,0.382716,0.520177,0.722231,0.597524,1.09333,0.402718,0.690928,0.251613,2.11183,2.7633,0.38477,0.248145,1.05826,0.0887299,0.911101,0.498367,0.296246,1.27316,3.20883e+10
0,-0.533269,-0.0860924,-0.107713,0.545529,-0.291261,-0.456611,0.5123,0.562841,-0.0303081,-0.312984,-0.142071,1.37728,0.637188,-0.328707,-0.475118,-0.725554,0.352513,0.038565,0.144612,0.533284,-0.295715,0.00408698,0.186821,0.176804,-0.125171,2.19532,0.501194,0.198862,0.059908,-1.64155,-0.931505,0.779053,0.0358805,0.26087,-0.29875,-0.524185,-0.445587,-0.853858,-0.32459,0.277383,-0.0597442,0.692167,-1.03717,-0.156147,0.347616,-0.36553,0.59752,-0.582749,-0.63387,-0.114274,0.207549,0.182778,0.0703554,0.270832,-0.819654,0.315486,0.293521,0.203372,0.148569,-0.0246249,-0.204208,-0.0719139,0.889788,0.0212172,-0.492962,-0.107715,0.591549,0.0342604,-0.173578,-0.102612,0.0220203,-0.242845,-0.165755,-0.069512,-0.0766955,1.22496,-0.365211,0.0799265,0.842174,-0.234541,-0.177883,0.0329879,0.0548208,0.277037,-0.154402,-0.276197,-0.00475931,0.483733,-0.118259,-0.487562,-0.199245,-0.82409,-0.522445,0.0908152,1.61625,-0.116452,-0.0543668,0.303705,1.17162,0.3829,0.31372,0.873254,0.287429,2.60478,0.375683,2.06233,3.76438,1.60179,0.2081,0.235902,0.725409,0.541725,0.73267,3.24953,0.388105,1.03656,0.149989,0.502994,0.651789,0.316177,0.152367,0.389895,0.433997,0.296004,0.0783388,0.965298,0.416792,2.7299,0.451472,0.604929,1.55637,0.182434,0.238775,0.431482,0.222674,0.761722,0.212679,0.227346,0.154149,0.922609,0.0509699,0.897378,0.675019,0.156567,1.33421,1.48445,1.71726,0.293285,0.768691,0.0403687,1.28518,0.120454,0.120551,1.24462,0.435346,0.481514,0.639735,1.49245,0.118998,0.0545239,0.277028,1.70577,1.39177,1.3519,1.05652,1.43304,1.15792,1.27422,0.167658,0.260504,0.439377,0.842687,1.15415,1.94986,0.363261,1.40698,0.493508,0.327162,1.51872,0.437436,7.61139,0.376211,0.126254,1.00495,0.466607,0.556792,0.841972,1.56721,1.3548,3.77759,0.717633,1.02271,0.279715,1.44077,1.46429,0.740004,0.129227,0.33902,1.01876,0.596607,0.889861,1.25079,2.20846e+14
